 1 RANKED  8760   HOUR AVERAGE  CONCENTRATION VALUES AT EACH RECEPTOR  

         DSLPM         1     (ug/m**3)    
         (24 hours/day processed)
     RECEPTOR (x,y) km        1 RANK     NLAT_WGS84  ELON_WGS84
 
     498.217  5010.282     3.7852E-01      45.246033 -123.022720
     522.086  5070.520     1.0702E+00      45.787888 -122.715851
     528.704  5069.211     1.1480E+00      45.775860 -122.630791
     528.614  5064.788     4.6340E+00      45.736057 -122.632210
     533.115  5070.070     2.5849E+00      45.783394 -122.573997
     537.519  5070.916     3.2284E+00      45.790787 -122.517273
     536.980  5069.014     3.4044E+00      45.773697 -122.524353
     533.994  5066.553     1.7288E+00      45.751701 -122.562935
     551.662  5067.000     2.3299E-01      45.754627 -122.335739
     541.262  5067.272     6.1862E-01      45.757774 -122.469429
     552.785  5056.015     4.3249E-01      45.655678 -122.322495
     555.216  5046.141     1.4436E+00      45.566620 -122.292412
     552.570  5048.280     2.4700E+00      45.586071 -122.326088
     549.908  5047.561     5.3553E+00      45.579800 -122.360291
     544.848  5059.179     6.1934E-01      45.684711 -122.424072
     541.550  5056.826     1.4010E+00      45.663742 -122.466621
     546.445  5052.048     1.2024E+00      45.620422 -122.404243
     543.283  5051.059     2.0777E+00      45.611729 -122.444893
     536.097  5063.111     3.6522E+00      45.720612 -122.536156
     534.026  5058.771     6.0081E+00      45.681656 -122.563072
     536.755  5059.317     5.5146E+00      45.686428 -122.527985
     535.965  5057.941     7.5488E+00      45.674088 -122.538231
     528.169  5060.785     6.2245E+00      45.700047 -122.638161
     528.949  5059.239     5.1971E+00      45.686096 -122.628235
     530.436  5062.120     1.3941E+01      45.711967 -122.608955
     532.236  5059.575     5.5020E+00      45.688980 -122.585999
     525.836  5061.117     9.6791E+00      45.703125 -122.668114
     522.886  5066.571     1.4531E+00      45.752316 -122.705750
     525.548  5063.837     3.0059E+00      45.727615 -122.671669
     522.219  5062.396     3.0454E+00      45.714764 -122.714516
     523.966  5061.238     6.8973E+00      45.704277 -122.692123
     527.299  5056.889     4.4254E+00      45.665016 -122.649551
     524.882  5056.623     4.5684E+00      45.662712 -122.680595
     520.605  5059.766     1.9616E+00      45.691139 -122.735367
     525.310  5057.850     4.6333E+00      45.673740 -122.675041
     524.105  5059.286     6.5385E+00      45.686707 -122.690437
     525.725  5059.228     4.3894E+00      45.686127 -122.669640
     533.222  5057.417     1.0400E+01      45.669506 -122.573486
     529.782  5057.521     4.4979E+00      45.670601 -122.617645
     531.838  5057.626     7.8816E+00      45.671452 -122.591240
     532.087  5056.057     5.6218E+00      45.657322 -122.588150
     530.567  5055.618     4.8629E+00      45.653439 -122.607681
     529.175  5055.719     5.9629E+00      45.654408 -122.625542
     533.958  5050.750     5.3305E+00      45.609463 -122.564499
     532.588  5054.787     6.1802E+00      45.645866 -122.581802
     532.136  5053.295     5.5718E+00      45.632458 -122.587700
     533.592  5053.120     6.1419E+00      45.630814 -122.569031
     536.013  5050.138     3.1313E+00      45.603855 -122.538193
     537.577  5049.305     3.5588E+00      45.596275 -122.518204
     535.576  5056.772     5.9699E+00      45.663586 -122.543312
     534.050  5055.780     5.0755E+00      45.654732 -122.562973
     535.497  5055.289     6.2855E+00      45.650242 -122.544434
     538.927  5055.751     3.6252E+00      45.654217 -122.500381
     537.495  5055.285     5.8688E+00      45.650101 -122.518791
     534.870  5053.347     7.0436E+00      45.632793 -122.552620
     536.187  5052.998     3.7333E+00      45.629585 -122.535751
     537.620  5053.621     3.0329E+00      45.635117 -122.517319
     538.069  5052.077     3.3646E+00      45.621197 -122.511681
     539.854  5052.941     2.5737E+00      45.628872 -122.488708
     535.899  5051.381     3.9498E+00      45.615044 -122.539566
     537.851  5050.921     2.9665E+00      45.610802 -122.514565
     540.564  5050.365     2.2996E+00      45.605648 -122.479820
     540.541  5048.480     3.0503E+00      45.588680 -122.480270
     544.424  5047.475     3.3280E+00      45.579399 -122.430580
     547.674  5047.933     4.2932E+00      45.583305 -122.388885
     529.750  5053.946     5.9789E+00      45.638420 -122.618271
     528.097  5054.251     8.7998E+00      45.641239 -122.639465
     527.029  5054.718     5.5121E+00      45.645481 -122.653145
     526.013  5054.849     8.3896E+00      45.646702 -122.666176
     525.273  5055.463     9.5450E+00      45.652256 -122.675636
     524.943  5054.682     4.0297E+00      45.645237 -122.679909
     525.021  5053.628     4.5330E+00      45.635746 -122.678963
     524.974  5052.517     4.6458E+00      45.625751 -122.679626
     525.889  5053.385     4.2766E+00      45.633526 -122.667839
     527.721  5052.035     5.0744E+00      45.621307 -122.644417
     528.630  5053.432     7.8839E+00      45.633846 -122.632675
     529.360  5052.294     7.8429E+00      45.623569 -122.623375
     530.602  5052.467     7.2675E+00      45.625072 -122.607430
     531.419  5052.520     7.1258E+00      45.625515 -122.596947
     532.028  5051.245     4.5362E+00      45.614014 -122.589218
     483.970  5071.990     8.4622E-02      45.801289 -123.206284
     485.949  5071.985     9.5293E-02      45.801281 -123.180817
     487.981  5071.980     1.0615E-01      45.801277 -123.154663
     489.994  5071.977     1.1759E-01      45.801281 -123.128761
     491.973  5071.956     1.3030E-01      45.801121 -123.103294
     493.968  5071.755     1.4607E-01      45.799328 -123.077621
     495.983  5072.023     1.6197E-01      45.801758 -123.051689
     497.997  5072.005     1.8285E-01      45.801601 -123.025772
     499.993  5072.004     2.0837E-01      45.801598 -123.000092
     502.007  5072.022     2.4079E-01      45.801758 -122.974174
     503.968  5072.005     2.8134E-01      45.801594 -122.948936
     506.000  5072.007     3.3511E-01      45.801598 -122.922791
     507.996  5072.009     4.2645E-01      45.801594 -122.897102
     509.957  5071.995     5.0405E-01      45.801445 -122.871864
     512.006  5071.980     5.7959E-01      45.801277 -122.845497
     514.002  5072.002     6.4555E-01      45.801437 -122.819817
     515.998  5072.007     7.1013E-01      45.801437 -122.794128
     518.012  5072.013     7.5028E-01      45.801445 -122.768211
     520.009  5072.001     7.5608E-01      45.801281 -122.742516
     521.987  5071.990     8.4769E-01      45.801125 -122.717056
     524.001  5071.998     8.7828E-01      45.801128 -122.691147
     525.980  5072.006     8.1443E-01      45.801125 -122.665680
     527.976  5071.996     8.3303E-01      45.800961 -122.639992
     529.990  5071.988     9.3224E-01      45.800800 -122.614075
     532.004  5071.981     1.2809E+00      45.800648 -122.588158
     533.982  5072.009     1.5925E+00      45.800804 -122.562706
     535.979  5072.020     4.7533E+00      45.800804 -122.537010
     537.975  5071.979     7.0679E-01      45.800327 -122.511330
     539.954  5071.991     5.6678E-01      45.800327 -122.485863
     541.986  5071.987     4.1226E-01      45.800167 -122.459709
     544.000  5072.001     3.4227E-01      45.800167 -122.433792
     545.996  5071.980     2.8614E-01      45.799847 -122.408112
     547.992  5072.013     2.4433E-01      45.800011 -122.382423
     550.006  5072.011     2.1482E-01      45.799850 -122.356514
     551.985  5072.010     1.9183E-01      45.799690 -122.331047
     553.999  5072.009     1.7117E-01      45.799526 -122.305130
     555.978  5072.009     1.5226E-01      45.799370 -122.279671
     557.992  5071.992     1.3382E-01      45.799053 -122.253754
     559.988  5072.029     1.1547E-01      45.799213 -122.228073
     559.937  5069.995     1.2309E-01      45.780914 -122.228981
     557.976  5069.994     1.4161E-01      45.781075 -122.254204
     555.996  5070.011     1.6111E-01      45.781391 -122.279671
     553.999  5069.993     1.8241E-01      45.781387 -122.305359
     551.984  5069.994     2.0540E-01      45.781551 -122.331276
     549.969  5069.995     2.3121E-01      45.781708 -122.357201
     547.972  5070.015     2.6563E-01      45.782028 -122.382881
     545.975  5069.999     3.1799E-01      45.782021 -122.408569
     544.014  5070.021     3.8934E-01      45.782345 -122.433800
     541.981  5070.007     4.7646E-01      45.782345 -122.459946
     539.949  5070.011     1.0705E+00      45.782505 -122.486084
     537.987  5069.981     1.9435E+00      45.782345 -122.511330
     535.973  5069.987     3.4785E+00      45.782505 -122.537231
     534.029  5070.029     3.5134E+00      45.782982 -122.562241
     531.996  5070.018     1.8783E+00      45.782982 -122.588394
     530.000  5070.008     1.1067E+00      45.782978 -122.614067
     528.003  5069.999     1.0055E+00      45.782982 -122.639763
     525.988  5070.025     1.0406E+00      45.783295 -122.665680
     523.991  5070.017     1.0601E+00      45.783298 -122.691368
     521.994  5069.992     1.0549E+00      45.783138 -122.717064
     519.997  5070.003     8.4958E-01      45.783298 -122.742752
     517.983  5069.979     8.4439E-01      45.783138 -122.768661
     516.004  5070.009     7.6236E-01      45.783455 -122.794113
     513.989  5070.004     6.8960E-01      45.783455 -122.820038
     511.992  5070.000     6.3537E-01      45.783455 -122.845726
     509.960  5070.014     5.7809E-01      45.783615 -122.871872
     507.981  5069.994     5.2342E-01      45.783463 -122.897331
     505.984  5069.991     3.5805E-01      45.783455 -122.923019
     503.969  5069.972     2.9939E-01      45.783298 -122.948944
     501.990  5069.989     2.5587E-01      45.783455 -122.974396
     499.993  5070.006     2.2171E-01      45.783611 -123.000092
     497.996  5070.024     1.9505E-01      45.783772 -123.025780
     496.000  5070.008     1.7413E-01      45.783619 -123.051460
     493.985  5069.974     1.5644E-01      45.783302 -123.077377
     491.988  5070.011     1.4046E-01      45.783615 -123.103073
     489.991  5069.997     1.2657E-01      45.783463 -123.128761
     487.994  5070.000     1.1415E-01      45.783455 -123.154449
     485.998  5070.004     1.0265E-01      45.783455 -123.180130
     483.983  5070.009     9.1020E-02      45.783455 -123.206047
     483.995  5067.976     9.8630E-02      45.765160 -123.205826
     485.993  5068.006     1.1090E-01      45.765469 -123.180130
     487.991  5068.002     1.2335E-01      45.765472 -123.154442
     489.988  5067.999     1.3705E-01      45.765476 -123.128754
     492.003  5068.013     1.5262E-01      45.765633 -123.102844
     494.001  5067.993     1.6985E-01      45.765472 -123.077148
     495.981  5067.992     1.8802E-01      45.765476 -123.051682
     497.996  5067.991     2.0970E-01      45.765476 -123.025772
     500.011  5067.991     2.3773E-01      45.765480 -122.999855
     501.973  5067.955     2.7312E-01      45.765152 -122.974625
     503.988  5067.974     3.1925E-01      45.765316 -122.948715
     505.968  5067.993     3.8046E-01      45.765472 -122.923248
     507.983  5068.013     1.3692E+00      45.765633 -122.897339
     509.981  5067.999     9.3268E-01      45.765476 -122.871643
     511.978  5068.002     7.4298E-01      45.765472 -122.845963
     513.994  5067.989     7.4640E-01      45.765316 -122.820030
     516.009  5067.993     8.0593E-01      45.765312 -122.794121
     517.989  5067.999     9.3473E-01      45.765316 -122.768654
     519.986  5068.005     9.6504E-01      45.765312 -122.742973
     521.966  5067.994     1.0758E+00      45.765156 -122.717514
     523.981  5068.019     1.9404E+00      45.765312 -122.691597
     526.014  5068.010     1.8659E+00      45.765156 -122.665451
     527.976  5068.000     1.9077E+00      45.764992 -122.640221
     529.992  5067.957     1.7060E+00      45.764523 -122.614304
     531.971  5068.002     1.4814E+00      45.764835 -122.588844
     533.987  5068.013     2.8603E+00      45.764843 -122.562920
     536.020  5068.006     2.9299E+00      45.764671 -122.536781
     538.000  5068.001     1.7670E+00      45.764523 -122.511314
     539.997  5068.013     8.4457E-01      45.764519 -122.485634
     541.995  5067.991     5.3384E-01      45.764202 -122.459946
     543.993  5067.987     4.2660E-01      45.764038 -122.434250
     545.972  5068.001     3.4611E-01      45.764038 -122.408798
     548.006  5067.999     2.8722E-01      45.763882 -122.382645
     550.003  5067.997     2.4841E-01      45.763721 -122.356964
     552.001  5067.996     2.2005E-01      45.763565 -122.331276
     553.999  5067.995     1.9492E-01      45.763405 -122.305580
     555.996  5067.995     1.7188E-01      45.763245 -122.279907
     557.994  5067.978     1.5104E-01      45.762928 -122.254211
     559.992  5068.032     1.3128E-01      45.763245 -122.228516
     559.994  5065.999     1.4394E-01      45.744946 -122.228745
     557.995  5066.015     1.6411E-01      45.745262 -122.254433
     555.979  5065.997     1.8617E-01      45.745266 -122.280350
     553.998  5065.997     2.0994E-01      45.745422 -122.305817
     552.000  5065.998     2.3731E-01      45.745583 -122.331505
     550.002  5065.999     2.6948E-01      45.745739 -122.357185
     548.003  5066.001     3.1133E-01      45.745899 -122.382881
     545.987  5066.003     3.6944E-01      45.746056 -122.408798
     543.971  5066.006     4.4886E-01      45.746212 -122.434715
     542.008  5066.011     5.6607E-01      45.746384 -122.459946
     539.992  5065.997     8.8169E-01      45.746376 -122.485863
     538.012  5066.003     1.3492E+00      45.746540 -122.511322
     536.014  5065.991     1.8914E+00      45.746540 -122.537003
     534.015  5065.997     1.5609E+00      45.746693 -122.562706
     531.982  5065.969     1.6487E+00      45.746540 -122.588844
     529.984  5065.976     2.4393E+00      45.746693 -122.614525
     527.932  5065.985     4.3110E+00      45.746857 -122.640907
     525.969  5065.976     4.5560E+00      45.746853 -122.666145
     523.989  5065.986     2.7167E+00      45.747013 -122.691597
     521.991  5066.014     1.2364E+00      45.747334 -122.717278
     519.992  5066.007     1.1703E+00      45.747330 -122.742981
     517.994  5065.983     9.9834E-01      45.747169 -122.768669
     515.996  5066.013     8.5544E-01      45.747490 -122.794350
     513.998  5066.026     7.9051E-01      45.747650 -122.820038
     511.982  5066.004     7.7585E-01      45.747490 -122.845955
     509.984  5066.018     7.8203E-01      45.747646 -122.871643
     507.968  5066.015     9.5398E-01      45.747646 -122.897560
     506.005  5066.013     4.1018E-01      45.747650 -122.922798
     503.990  5065.976     3.4035E-01      45.747330 -122.948708
     501.991  5065.975     2.9156E-01      45.747330 -122.974403
     499.993  5065.975     2.5450E-01      45.747334 -123.000092
     497.995  5065.975     2.2597E-01      45.747330 -123.025780
     495.997  5065.994     2.0411E-01      45.747494 -123.051460
     493.981  5065.978     1.8519E-01      45.747334 -123.077377
     491.983  5065.980     1.6668E-01      45.747330 -123.103065
     489.985  5066.018     1.4929E-01      45.747646 -123.128754
     488.004  5066.004     1.3456E-01      45.747490 -123.154221
     485.988  5065.991     1.2109E-01      45.747337 -123.180138
     484.008  5065.995     1.0774E-01      45.747330 -123.205597
     483.985  5063.997     1.1871E-01      45.729343 -123.205826
     486.002  5064.010     1.3375E-01      45.729504 -123.179901
     487.983  5063.988     1.4832E-01      45.729343 -123.154442
     489.999  5064.020     1.6420E-01      45.729664 -123.128532
     491.980  5064.017     1.8267E-01      45.729664 -123.103073
     493.979  5063.997     2.0295E-01      45.729504 -123.077385
     495.978  5063.996     2.2237E-01      45.729507 -123.051689
     497.977  5063.995     2.4387E-01      45.729507 -123.026001
     499.993  5064.030     2.7187E-01      45.729824 -123.000092
     501.974  5064.013     3.0826E-01      45.729671 -122.974632
     503.973  5063.996     3.6049E-01      45.729507 -122.948936
     505.990  5063.997     4.4894E-01      45.729504 -122.923019
     507.971  5064.000     8.1616E-01      45.729511 -122.897552
     509.970  5064.003     7.0864E-01      45.729511 -122.871864
     511.986  5064.006     7.8906E-01      45.729504 -122.845955
     513.985  5064.010     8.4766E-01      45.729504 -122.820267
     515.966  5063.997     9.1758E-01      45.729343 -122.794807
     517.965  5063.967     1.0524E+00      45.729023 -122.769112
     519.999  5063.991     1.4089E+00      45.729187 -122.742973
     521.998  5064.033     1.6763E+00      45.729504 -122.717278
     523.961  5064.005     3.2433E+00      45.729183 -122.692055
     525.978  5063.996     3.0257E+00      45.729034 -122.666130
     527.994  5064.004     6.1822E+00      45.729023 -122.640221
     529.993  5064.031     2.6328E+00      45.729183 -122.614532
     531.974  5064.006     2.6992E+00      45.728870 -122.589073
     533.991  5064.017     1.7516E+00      45.728874 -122.563148
     535.990  5064.010     2.1506E+00      45.728706 -122.537460
     537.989  5064.004     1.5681E+00      45.728546 -122.511772
     539.970  5063.999     9.6102E-01      45.728394 -122.486313
     542.004  5063.977     6.1242E-01      45.728073 -122.460175
     543.986  5063.973     4.8570E-01      45.727917 -122.434708
     545.984  5063.988     4.0395E-01      45.727917 -122.409027
     547.966  5063.985     3.4502E-01      45.727757 -122.383560
     550.000  5064.001     2.9632E-01      45.727757 -122.357414
     551.981  5063.999     2.5993E-01      45.727592 -122.331963
     553.980  5063.999     2.3059E-01      45.727440 -122.306274
     555.997  5064.017     2.0507E-01      45.727444 -122.280350
     557.978  5063.999     1.8304E-01      45.727116 -122.254898
     559.978  5063.983     1.6165E-01      45.726803 -122.229195
     559.979  5061.985     1.8425E-01      45.708820 -122.229431
     557.997  5062.019     2.0725E-01      45.709297 -122.254890
     556.015  5062.019     2.3148E-01      45.709457 -122.280350
     554.015  5062.019     2.6011E-01      45.709618 -122.306046
     551.980  5062.001     2.9151E-01      45.709610 -122.332191
     549.980  5062.020     3.2997E-01      45.709930 -122.357880
     547.981  5062.005     3.8740E-01      45.709934 -122.383560
     545.981  5062.007     4.5821E-01      45.710087 -122.409256
     544.017  5062.011     5.4506E-01      45.710255 -122.434486
     541.982  5062.014     6.9716E-01      45.710407 -122.460632
     539.965  5062.019     1.8218E+00      45.710571 -122.486542
     538.001  5062.006     3.0314E+00      45.710564 -122.511772
     536.037  5062.030     7.0328E+00      45.710884 -122.537003
     534.037  5062.019     9.0940E+00      45.710888 -122.562698
     532.002  5061.990     7.4232E+00      45.710728 -122.588844
     530.003  5061.998     1.2141E+01      45.710888 -122.614525
     528.003  5061.989     4.1856E+00      45.710888 -122.640221
     525.986  5062.015     3.3453E+00      45.711205 -122.666138
     523.987  5062.025     5.4538E+00      45.711361 -122.691818
     522.005  5062.000     2.6844E+00      45.711205 -122.717285
     519.970  5062.046     1.8944E+00      45.711678 -122.743423
     517.970  5062.005     1.1393E+00      45.711365 -122.769127
     515.989  5061.999     1.0020E+00      45.711361 -122.794571
     513.972  5062.012     9.0376E-01      45.711525 -122.820488
     511.990  5062.026     8.0679E-01      45.711685 -122.845955
     509.990  5062.022     6.6345E-01      45.711681 -122.871651
     507.991  5061.984     6.6410E-01      45.711365 -122.897331
     506.009  5062.017     4.3972E-01      45.711681 -122.922798
     503.992  5061.998     3.7501E-01      45.711525 -122.948708
     501.975  5062.032     3.2843E-01      45.711842 -122.974625
     499.993  5061.997     2.9431E-01      45.711529 -123.000092
     497.994  5061.997     2.6673E-01      45.711525 -123.025772
     495.994  5061.998     2.4540E-01      45.711525 -123.051468
     493.995  5062.017     2.2501E-01      45.711681 -123.077148
     491.996  5062.002     2.0296E-01      45.711525 -123.102837
     489.978  5062.022     1.8226E-01      45.711678 -123.128761
     487.997  5062.008     1.6526E-01      45.711521 -123.154213
     485.979  5061.995     1.4901E-01      45.711369 -123.180138
     483.998  5061.982     1.3193E-01      45.711208 -123.205589
     484.010  5060.001     1.4622E-01      45.693378 -123.205368
     485.975  5060.014     1.6712E-01      45.693539 -123.180130
     487.975  5060.010     1.8597E-01      45.693535 -123.154449
     490.011  5060.024     2.0544E-01      45.693695 -123.128296
     491.993  5060.004     2.2787E-01      45.693542 -123.102837
     493.975  5060.037     2.5263E-01      45.693859 -123.077385
     495.975  5060.018     2.7478E-01      45.693703 -123.051697
     497.975  5059.999     2.9649E-01      45.693542 -123.026009
     499.958  5059.981     3.2455E-01      45.693382 -123.000542
     501.993  5059.981     3.5990E-01      45.693378 -122.974403
     503.958  5059.982     4.1032E-01      45.693378 -122.949165
     505.993  5059.984     6.3669E-01      45.693382 -122.923027
     507.994  5059.968     5.9268E-01      45.693218 -122.897324
     509.958  5059.989     6.8683E-01      45.693378 -122.872101
     511.994  5059.993     8.3774E-01      45.693386 -122.845955
     513.994  5059.979     9.7767E-01      45.693222 -122.820267
     515.994  5059.984     1.1083E+00      45.693222 -122.794579
     517.976  5060.025     1.2588E+00      45.693542 -122.769119
     519.976  5060.013     1.7716E+00      45.693382 -122.743431
     521.994  5060.002     2.2172E+00      45.693222 -122.717514
     523.941  5060.009     3.8911E+00      45.693218 -122.692505
     525.977  5059.982     8.2897E+00      45.692902 -122.666359
     527.995  5060.008     5.1589E+00      45.693058 -122.640442
     529.959  5059.982     4.8291E+00      45.692741 -122.615219
     531.995  5059.975     6.5382E+00      45.692589 -122.589066
     534.013  5059.985     5.0744E+00      45.692581 -122.563148
     535.960  5059.961     5.6214E+00      45.692268 -122.538147
     537.978  5059.973     3.8683E+00      45.692268 -122.512230
     539.978  5059.985     3.2225E+00      45.692261 -122.486542
     541.996  5059.981     8.6893E-01      45.692108 -122.460625
     543.996  5059.942     6.4246E-01      45.691631 -122.434944
     545.979  5059.991     5.2242E-01      45.691948 -122.409470
     547.979  5060.006     4.3168E-01      45.691944 -122.383781
     549.891  5059.986     3.7312E-01      45.691628 -122.359230
     551.997  5060.003     3.3581E-01      45.691628 -122.332184
     553.980  5059.985     3.0339E-01      45.691315 -122.306717
     555.998  5059.985     2.6725E-01      45.691154 -122.280800
     557.980  5060.003     2.3839E-01      45.691151 -122.255348
     559.981  5059.969     2.1211E-01      45.690678 -122.229652
     559.982  5057.953     2.4421E-01      45.672535 -122.229889
     557.963  5058.005     2.7664E-01      45.673172 -122.255806
     555.980  5057.969     3.0996E-01      45.673012 -122.281265
     553.997  5057.969     3.5011E-01      45.673172 -122.306725
     551.978  5058.005     3.9368E-01      45.673645 -122.332642
     549.977  5057.989     4.2573E-01      45.673649 -122.358330
     547.977  5057.938     4.8423E-01      45.673332 -122.384018
     545.976  5057.958     5.9018E-01      45.673649 -122.409706
     544.010  5057.979     7.4714E-01      45.673965 -122.434944
     541.974  5057.983     1.0614E+00      45.674126 -122.461082
     539.973  5058.023     2.8996E+00      45.674606 -122.486771
     537.972  5057.992     3.7007E+00      45.674438 -122.512459
     534.006  5058.005     6.6061E+00      45.674759 -122.563377
     531.970  5057.994     6.8690E+00      45.674759 -122.589523
     529.987  5058.002     6.1547E+00      45.674919 -122.614983
     528.004  5057.993     8.1926E+00      45.674923 -122.640442
     525.985  5058.019     3.8727E+00      45.675236 -122.666359
     524.020  5057.994     3.6063E+00      45.675083 -122.691589
     521.984  5058.004     2.2793E+00      45.675236 -122.717735
     519.965  5058.015     1.7527E+00      45.675400 -122.743652
     518.017  5057.991     1.4324E+00      45.675236 -122.768669
     515.964  5058.003     1.1962E+00      45.675392 -122.795029
     513.963  5057.981     1.0372E+00      45.675240 -122.820717
     511.980  5057.977     8.8026E-01      45.675240 -122.846184
     509.961  5058.009     7.2584E-01      45.675560 -122.872101
     508.049  5057.988     5.9301E-01      45.675396 -122.896652
     505.978  5057.986     5.5719E-01      45.675396 -122.923241
     503.977  5057.984     4.6087E-01      45.675396 -122.948936
     501.976  5058.001     4.0242E-01      45.675556 -122.974625
     500.011  5058.001     3.6928E-01      45.675560 -122.999855
     497.975  5058.001     3.3775E-01      45.675556 -123.026001
     495.974  5057.984     3.1552E-01      45.675396 -123.051689
     493.973  5057.986     2.8847E-01      45.675396 -123.077385
     491.973  5057.988     2.5897E-01      45.675396 -123.103065
     489.990  5058.009     2.3573E-01      45.675556 -123.128525
     487.971  5057.995     2.1376E-01      45.675404 -123.154449
     485.988  5058.016     1.8765E-01      45.675556 -123.179909
     483.988  5058.021     1.5987E-01      45.675556 -123.205589
     483.965  5056.023     1.7425E-01      45.657570 -123.205818
     486.019  5055.983     2.0965E-01      45.657253 -123.179451
     487.983  5055.961     2.4986E-01      45.657093 -123.154243
     489.959  5056.028     2.8746E-01      45.657726 -123.128883
     491.971  5055.973     3.0166E-01      45.657261 -123.103058
     493.983  5056.023     3.3114E-01      45.657730 -123.077232
     495.994  5056.004     3.6826E-01      45.657574 -123.051422
     497.988  5055.985     3.9547E-01      45.657410 -123.025826
     500.000  5056.003     4.3094E-01      45.657574 -123.000000
     501.976  5056.003     4.6659E-01      45.657574 -122.974640
     504.006  5056.004     5.1477E-01      45.657574 -122.948578
     505.982  5055.988     5.6448E-01      45.657413 -122.923218
     507.976  5055.990     6.4278E-01      45.657413 -122.897621
     509.970  5056.011     7.5625E-01      45.657578 -122.872032
     512.017  5055.997     9.3466E-01      45.657417 -122.845757
     513.993  5055.983     1.1056E+00      45.657253 -122.820389
     515.987  5056.006     1.3172E+00      45.657417 -122.794800
     517.981  5055.993     1.8376E+00      45.657253 -122.769203
     519.975  5055.982     2.2968E+00      45.657101 -122.743614
     521.969  5056.006     2.7588E+00      45.657253 -122.718018
     523.981  5055.996     3.1949E+00      45.657101 -122.692192
     525.975  5056.004     4.4090E+00      45.657097 -122.666595
     528.075  5055.977     5.1350E+00      45.656773 -122.639648
     529.999  5055.951     1.1362E+01      45.656460 -122.614952
     535.981  5055.965     7.0055E+00      45.656300 -122.538170
     537.975  5055.959     5.1526E+00      45.656139 -122.512581
     539.952  5055.989     2.9088E+00      45.656296 -122.487206
     541.999  5055.985     1.8728E+00      45.656139 -122.460930
     544.010  5056.016     9.2987E-01      45.656296 -122.435120
     545.987  5055.995     7.0865E-01      45.655979 -122.409744
     547.999  5055.993     5.6966E-01      45.655827 -122.383926
     549.958  5055.990     5.1461E-01      45.655663 -122.358780
     551.987  5055.989     4.5707E-01      45.655499 -122.332741
     553.964  5056.006     4.0289E-01      45.655502 -122.307365
     555.976  5055.971     3.6543E-01      45.655029 -122.281548
     557.988  5055.989     3.2103E-01      45.655025 -122.255722
     559.999  5056.044     2.7490E-01      45.655350 -122.229912
     559.983  5053.992     3.1749E-01      45.636883 -122.230370
     557.971  5053.973     3.7623E-01      45.636883 -122.256180
     556.029  5054.009     4.3907E-01      45.637363 -122.281097
     553.999  5053.991     5.0380E-01      45.637367 -122.307144
     552.004  5054.027     5.5341E-01      45.637840 -122.332733
     549.974  5054.010     6.3284E-01      45.637836 -122.358780
     547.961  5053.977     8.7671E-01      45.637684 -122.384613
     546.002  5053.962     9.3823E-01      45.637680 -122.409744
     543.972  5053.965     1.2711E+00      45.637836 -122.435791
     541.977  5054.004     1.7890E+00      45.638313 -122.461388
     539.982  5053.974     3.1803E+00      45.638161 -122.486984
     538.005  5053.997     3.6900E+00      45.638481 -122.512352
     535.922  5054.037     5.4605E+00      45.638950 -122.539070
     533.980  5053.973     5.7485E+00      45.638474 -122.563995
     531.985  5053.998     4.9933E+00      45.638794 -122.589592
     525.984  5053.988     6.4564E+00      45.638950 -122.666588
     523.989  5053.980     4.0191E+00      45.638954 -122.692192
     521.977  5053.973     2.6967E+00      45.638958 -122.718002
     519.982  5053.984     2.0421E+00      45.639114 -122.743607
     517.970  5053.960     1.9703E+00      45.638954 -122.769424
     515.975  5054.008     1.5926E+00      45.639435 -122.795021
     513.980  5054.003     1.2848E+00      45.639431 -122.820618
     511.985  5053.981     9.6596E-01      45.639271 -122.846214
     509.938  5054.013     8.0592E-01      45.639595 -122.872482
     507.978  5054.010     9.7855E-01      45.639591 -122.897629
     506.019  5053.990     7.6884E-01      45.639435 -122.922768
     503.971  5054.024     5.9067E-01      45.639751 -122.949043
     501.994  5054.005     5.6773E-01      45.639587 -122.974411
     500.000  5054.005     5.0968E-01      45.639591 -123.000000
     497.988  5054.023     4.7314E-01      45.639751 -123.025818
     495.975  5054.006     4.3611E-01      45.639587 -123.051643
     493.981  5054.008     3.9234E-01      45.639591 -123.077232
     491.968  5054.010     5.5869E-01      45.639587 -123.103065
     489.956  5054.013     4.0793E-01      45.639595 -123.128876
     487.979  5053.999     2.8281E-01      45.639435 -123.154243
     486.002  5054.003     2.3279E-01      45.639431 -123.179611
     483.990  5054.025     1.9352E-01      45.639587 -123.205429
     484.002  5051.992     2.1760E-01      45.621292 -123.205208
     485.980  5052.005     2.6277E-01      45.621449 -123.179840
     488.010  5051.983     3.2548E-01      45.621288 -123.153801
     489.988  5051.997     7.8246E-01      45.621449 -123.128426
     491.983  5051.994     8.7347E-01      45.621445 -123.102837
     493.996  5052.027     4.9308E-01      45.621761 -123.077019
     496.009  5052.008     5.4924E-01      45.621605 -123.051193
     497.969  5051.989     5.9844E-01      45.621441 -123.026054
     499.982  5051.989     6.8661E-01      45.621445 -123.000229
     501.995  5052.025     7.3116E-01      45.621765 -122.974411
     504.008  5052.008     7.2846E-01      45.621605 -122.948586
     506.003  5051.992     7.6960E-01      45.621449 -122.922997
     507.981  5051.994     8.8591E-01      45.621449 -122.897629
